user_id,book_id,is_read,rating,is_reviewed
66,4671.The_Great_Gatsby,1,5,1
22,10964.Outlander,1,5,0
120,28233082-the-girl-in-the-ice,1,4,0
15,38155.A_People_s_Tragedy,1,2,0
9,6732019-rework,1,4,0
161,6696465-finally,1,4,0
87,10836728-the-rook,1,3,0
221,203499.Cutting,1,3,0
88,6882.Papillon,1,4,0
161,71728.Jonathan_Livingston_Seagull,1,3,0
14,34084.The_Waste_Lands,1,5,0
204,41865.Twilight,1,4,0
32,766020.The_Rainbow_Fish,1,4,0
142,2767052-the-hunger-games,1,4,1
161,28382.Diary_of_a_Madman_and_Other_Stories,1,4,0
188,391729.The_Tell_Tale_Heart_and_Other_Writings,1,4,0
104,7791997-crescendo,1,1,1
66,2233407.From_Dead_to_Worse,1,3,1
91,175516.The_Fall_of_the_House_of_Usher,1,4,0
180,140077.Dead_to_the_World,1,3,1
221,3.Harry_Potter_and_the_Sorcerer_s_Stone,1,4,0
142,3263607-the-fellowship-of-the-ring,1,3,1
161,21787.The_Princess_Bride,1,3,0
117,556602.Sarah_s_Key,1,3,1
15,357.The_Long_Dark_Tea_Time_of_the_Soul,1,4,0
24,35031085-frankenstein,1,4,0
214,5287473-hex-hall,1,3,0
28,25899336-when-breath-becomes-air,1,4,0
106,49642158-mystical-trash,1,5,0
79,59960.Batman,1,3,0
201,1268479.Warbreaker,1,5,0
14,38746485-becoming,1,5,1
4,13345975-avoiding-commitment,1,2,0
156,13563669-the-third-wheel,1,5,0
8,15749186-to-all-the-boys-i-ve-loved-before,1,5,0
167,52364522-the-box-turtle,1,5,0
161,10818853-fifty-shades-of-grey,1,3,0
169,100915.The_Lion_the_Witch_and_the_Wardrobe,1,4,0
28,34898.My_Father_s_Dragon,1,5,0
167,1217881.The_5000_Year_Leap,1,4,0
131,3301564-the-mane-attraction,1,3,0
142,845977.A_Return_to_Love,1,4,0
90,6882.Papillon,1,3,0
28,12436013-dark-companion,1,5,0
137,2767.A_People_s_History_of_the_United_States,1,5,0
70,29977617-africa-s-child,1,5,0
84,2767052-the-hunger-games,1,4,0
107,7205214-assassin-s-creed,1,4,0
120,1278752.The_House_at_Riverton,1,5,0
205,64881.Europeana,1,3,0
142,48974.I_Am_the_Cheese,1,3,0
0,16248068-the-elite,1,5,1
180,139463.Maniac_Magee,1,4,0
105,1420.Hamlet,1,5,0
143,13335037-divergent,1,5,0
67,18079776-the-invention-of-wings,1,3,0
124,149267.The_Stand,1,4,0
172,3579.The_Complete_Anne_of_Green_Gables_Boxed_Set,1,5,0
28,546018.Roots,1,4,0
2,35297426-then-she-was-gone,1,3,0
199,39964740-the-binding,1,5,0
224,23968.The_Female_Brain,1,4,1
14,18144590-the-alchemist,1,4,1
124,1420.Hamlet,1,5,0
85,19543.Where_the_Wild_Things_Are,1,4,0
218,21839603-ruthless-people,1,5,0
144,9644151-ashfall,1,5,0
154,156530.Y,1,5,0
21,256683.City_of_Bones,1,4,0
63,15724396-the-sword-of-summer,1,2,0
39,693208.The_Absolutely_True_Diary_of_a_Part_Time_Indian,1,5,0
122,36159.Black_Sun_Rising,1,4,0
225,929.Memoirs_of_a_Geisha,1,4,0
78,32738765-final-girls,1,2,1
170,30119.Where_the_Sidewalk_Ends,1,5,0
227,34680719-sita,1,4,0
53,4981.Slaughterhouse_Five,1,3,0
225,349473.Blaze,1,4,0
5,2429135.The_Girl_with_the_Dragon_Tattoo,1,5,0
110,40961427-1984,1,5,0
137,242006.Running_with_Scissors,1,5,0
120,15818107-orphan-train,1,4,0
90,149267.The_Stand,1,3,0
211,18500665-end-of-days,1,4,0
212,6364017-malice,1,4,0
161,29772863-wires-and-nerve,1,4,1
129,40658082-friend-request,1,5,0
174,76334.A_New_Earth,1,5,0
68,10507293-the-selection,1,5,0
20,18107435,1,4,1
20,2744.Anansi_Boys,1,3,0
38,59716.To_the_Lighthouse,1,4,0
66,6288.The_Road,1,4,0
135,6892870-the-girl-who-kicked-the-hornet-s-nest,1,5,0
30,15745753-eleanor-park,1,4,1
97,6708.The_Power_of_Now,1,4,0
15,71458.Stupeur_et_tremblements,1,4,0
109,68396.The_Halfling_s_Gem,1,4,0
188,35235302-this-is-going-to-hurt,1,5,0
41,11742691-the-hunger-games,1,3,0
3,227443.Bridget_Jones_s_Diary,1,4,0
75,5.Harry_Potter_and_the_Prisoner_of_Azkaban,1,5,0
205,40611999-career-of-evil,1,4,0
88,16074758-dangerous-girls,1,4,0
210,18966806-morning-star,1,4,0
28,16255.Tales_of_the_City,1,3,0
167,23995336-the-tsar-of-love-and-techno,1,5,0
90,105548.The_Foot_Book,1,4,0
75,79834.Lust_for_Life,1,3,0
214,12432220-the-false-prince,1,5,0
138,23228.Boy_Meets_Boy,1,4,0
142,7260188-mockingjay,1,5,1
50,5094.The_Drawing_of_the_Three,1,4,1
191,361459.An_Unquiet_Mind,1,4,0
117,35247769-always-and-forever-lara-jean,1,3,1
21,9439303-life,1,5,0
24,2998.The_Secret_Garden,1,4,0
202,1078.The_Good_Earth,1,5,0
142,105549.The_Sneetches_and_Other_Stories,1,4,1
223,106129.Charlie_Bone_and_the_Invisible_Boy,1,4,0
50,133738.The_Mirror,1,5,1
117,25893693-lilac-girls,1,4,1
219,16299.And_Then_There_Were_None,1,3,0
1,7728889-the-diviners,1,5,0
220,428263.Eclipse,1,5,0
79,18043539-les-fianc-s-de-l-hiver,1,4,0
169,3636.The_Giver,1,5,0
17,23153154-memory-man,1,2,0
68,73086.Kiss_an_Angel,1,3,0
87,52529.The_Secret,1,3,0
32,40611328-ishmael,1,4,0
92,15505346-on-the-island,1,4,0
161,2800905-the-summoning,1,4,0
104,60748.A_Child_Called_It_,1,1,0
97,17251556-minimalism,1,4,0
79,6693332-the-necromancer,1,5,0
154,28374007-three-dark-crowns,1,3,0
28,2767052-the-hunger-games,1,5,0
14,10592.Carrie,1,5,1
24,98573.Harold_and_the_Purple_Crayon,1,4,0
220,33507.Twenty_Thousand_Leagues_Under_the_Sea,1,4,0
83,100915.The_Lion_the_Witch_and_the_Wardrobe,1,3,0
15,5509920-the-darkest-whisper,1,5,0
34,40604658-jurassic-park,1,3,1
44,170448.Animal_Farm,1,4,0
0,227941.Jemima_J,1,5,0
175,890.Of_Mice_and_Men,1,2,0
142,104790.All_s_Well_That_Ends_Well,1,2,0
15,18007564-the-martian,1,3,0
137,13496.A_Game_of_Thrones,1,5,0
91,45245.The_Reality_Dysfunction,1,3,0
68,51069.The_Growing_Pains_of_Adrian_Mole,1,2,0
55,534255.Autobiography_of_a_Face,1,3,0
224,3832.Cover_Her_Face,1,4,0
53,22628.The_Perks_of_Being_a_Wallflower,1,5,0
97,6186357-the-maze-runner,1,3,0
184,25448304-the-friend-zone,1,4,0
24,3754016-shadow-s-edge,1,5,0
30,34663153-the-unremembered-girl,1,5,0
161,838729.The_Return_of_the_King,1,5,0
170,1466455.Three_Wishes,1,4,0
132,2767052-the-hunger-games,1,3,0
142,375802.Ender_s_Game,1,4,1
132,13759.Conrad_s_Fate,1,4,0
16,23419.The_Consolations_of_Philosophy,1,5,0
124,62169.The_Complete_Jack_the_Ripper,1,5,0
13,333670.The_Kill,1,5,0
102,30780006-the-things-you-can-see-only-when-you-slow-down,1,5,0
6,122648.A_Woman_of_No_Importance,1,5,0
161,40961427-1984,1,3,0
83,4671.The_Great_Gatsby,1,5,0
66,35887567-on-the-come-up,1,3,0
202,27883214-caraval,1,4,0
68,4473.A_Prayer_for_Owen_Meany,1,4,0
181,19501.Eat_Pray_Love,1,5,0
2,15751404-david-and-goliath,1,4,0
88,28815474-the-couple-next-door,1,4,0
21,44767458-dune,1,3,0
77,2657.To_Kill_a_Mockingbird,1,5,0
150,16096824-a-court-of-thorns-and-roses,1,4,0
122,23772.Green_Eggs_and_Ham,1,5,0
150,19547856-simon-vs-the-homo-sapiens-agenda,1,3,0
164,4667024-the-help,1,5,0
112,4671.The_Great_Gatsby,1,5,0
211,40874325-the-shack,1,3,0
84,58077.Grave_Sight,1,3,0
191,22416.Transmetropolitan_Vol_1,1,3,0
142,374188.Ghosts,1,4,1
219,41865.Twilight,1,4,1
219,263021.Dreamsnake,1,3,0
211,6473157-catalyst,1,2,0
112,22435.The_Fabric_of_the_Cosmos,1,4,0
169,67035.Relic,1,5,0
20,169756.Feed,1,4,0
11,4671.The_Great_Gatsby,1,3,0
201,33457.Practical_Demonkeeping,1,3,0
155,6148028-catching-fire,1,5,0
89,200352.The_Borgia_Bride,1,4,0
167,29059.Choke,1,4,1
196,34066798-a-gentleman-in-moscow,1,4,0
30,349090.Infinity_Welcomes_Careful_Drivers,1,4,1
66,11286.Carrion_Comfort,1,4,0
161,12232938-the-lovely-bones,1,5,0
72,10210.Jane_Eyre,1,5,0
161,530848.Eighth_Grade_Bites,1,5,0
193,295961.The_Eagle_Has_Landed,1,2,0
30,10585.Insomnia,1,3,1
91,11260526-the-twilight-saga-breaking-dawn-part-1,1,3,0
161,25322556-wildlife,1,5,0
200,10503124-the-jefferson-key,1,5,1
170,6186357-the-maze-runner,1,3,0
85,1381.The_Odyssey,1,5,1
122,25074850-the-girl-in-the-spider-s-web,1,4,0
8,391729.The_Tell_Tale_Heart_and_Other_Writings,1,5,0
227,80672.Double_Fudge,1,3,0
142,7724257-crown-of-crystal-flame,1,2,0
175,114982.The_Ruby_in_the_Smoke,1,5,0
178,51525075-bound-by-honor,1,4,0
26,12558285-splintered,1,3,0
150,16101126-the-moon-and-more,1,3,0
161,1953.A_Tale_of_Two_Cities,1,3,0
41,4671.The_Great_Gatsby,1,5,0
141,231804.The_Outsiders,1,3,0
178,17831614-beautiful-player,1,4,0
221,428263.Eclipse,1,4,0
20,6853.One_for_the_Money,1,3,0
91,361396.The_Ultimate_Gift,1,3,0
145,3507.Twelve_Sharp,1,5,0
20,301082.Dead_Until_Dark,1,4,0
31,17167166-crown-of-midnight,1,5,0
102,300118.The_World_According_to_Clarkson,1,5,0
117,7742.Ahab_s_Wife_or_The_Star_Gazer,1,3,1
169,33574273-a-wrinkle-in-time,1,3,0
43,6091075-so-long-and-thanks-for-all-the-fish,1,3,0
139,6516450-what-the-dog-saw-and-other-adventures,1,4,1
161,10818853-fifty-shades-of-grey,1,5,0
141,6780439-dark-visions,1,5,0
145,6186357-the-maze-runner,1,3,0
39,12957.Much_Ado_About_Nothing,1,4,0
120,147843.Green_Rider,1,4,0
177,91248.Ramona_the_Brave,1,4,0
169,5326.A_Christmas_Carol,1,5,0
122,2657.To_Kill_a_Mockingbird,1,3,0
219,227729.The_Coffin_Dancer,1,2,1
0,13583463-the-legacies,1,4,1
142,311163.Faro_s_Daughter,1,3,0
138,35297469-starry-eyes,1,4,0
144,19288043-gone-girl,1,4,0
177,15858248-wallbanger,1,2,0
90,41865.Twilight,1,5,0
5,9416.Confessions_of_a_Shopaholic,1,2,0
155,17888952-the-first-phone-call-from-heaven,1,3,0
16,5509.Anne_Frank_Remembered,1,4,0
153,166982.Looking_for_Mr_Goodbar,1,4,1
6,13335037-divergent,1,4,0
211,7815.The_Year_of_Magical_Thinking,1,3,0
161,761381.The_Halloween_Tree,1,3,1
91,2248573.Brisingr,1,4,0
101,191139.Oh_the_Places_You_ll_Go_,1,4,0
72,7864437-the-death-cure,1,4,0
25,29158448-into-the-fire,1,5,1
142,1.Harry_Potter_and_the_Half_Blood_Prince,1,4,1
26,1391817.The_Minds_of_Billy_Milligan,1,5,0
147,5107.The_Catcher_in_the_Rye,1,4,0
161,2722413-evernight,1,5,0
201,23174274-glass-sword,1,4,0
14,40389527-the-woman-in-the-window,1,5,1
140,12540.Operating_Instructions,1,5,0
161,6892870-the-girl-who-kicked-the-hornet-s-nest,1,4,0
106,19288043-gone-girl,1,4,0
32,17167084-how-the-light-gets-in,1,4,0
68,543339.Dances_with_Wolves,1,3,1
195,2767052-the-hunger-games,1,4,0
14,13508607-the-secret-keeper,1,4,1
139,7201.As_the_Crow_Flies,1,3,0
30,11570.Dreamcatcher,1,4,0
32,11899.The_Hours,1,5,0
57,41865.Twilight,1,5,0
66,9777.The_God_of_Small_Things,1,3,0
151,9416.Confessions_of_a_Shopaholic,1,4,1
88,182012.Indelible,1,4,0
106,1111.The_Power_Broker,1,4,0
13,48855.The_Diary_of_a_Young_Girl,1,5,0
64,3558003-lord-of-misrule,1,4,0
117,13079982-fahrenheit-451,1,3,1
167,28187.The_Lightning_Thief,1,1,0
54,13261096-thread-of-death,1,5,0
27,28257707-the-subtle-art-of-not-giving-a-f-ck,1,3,0
68,10603.Cujo,1,4,0
161,4069.Man_s_Search_for_Meaning,1,5,0
75,40121378-atomic-habits,1,3,0
97,31685789-room,1,3,0
22,3590.The_Adventures_of_Sherlock_Holmes,1,4,0
97,264.The_Portrait_of_a_Lady,1,5,0
185,29939230-a-conjuring-of-light,1,4,0
401,14995.Odd_Thomas,1,5,0
280,24002318-sweet-ruin,1,4,0
427,37526.Henry_V,1,5,0
396,6687.Charlie_and_the_Great_Glass_Elevator,1,4,0
414,13193855-it-starts-with-food,1,2,0
299,5060378-the-girl-who-played-with-fire,1,5,0
321,26032887-the-wicked-king,1,4,0
328,1078.The_Good_Earth,1,5,0
281,76659.Bearing_an_Hourglass,1,5,0
227,13335037-divergent,1,2,0
233,51537.Amazing_Grace,1,5,1
380,6868.The_Innocent,1,4,1
237,16527.Daughter_of_Fortune,1,3,0
401,19288043-gone-girl,1,4,0
279,6609864-sweet-little-lies,1,4,0
321,6186357-the-maze-runner,1,4,0
431,16527.Daughter_of_Fortune,1,4,0
427,8715032-blood-magic,1,5,0
304,370493.The_Giving_Tree,1,5,0
415,17309.This_Present_Darkness,1,4,0
270,487445.The_Onion_Field,1,4,0
313,5356711-the-winner-stands-alone,1,5,1
301,12612.Hegemony_or_Survival,1,4,0
384,71552.The_Real_Life_of_Sebastian_Knight,1,3,0
435,6065504-a-preacher-s-passion,1,3,0
280,9572203-the-snowman,1,5,1
319,2767052-the-hunger-games,1,4,0
308,3475161-turn-coat,1,4,0
398,22628.The_Perks_of_Being_a_Wallflower,1,3,0
245,2133827.La_M_canique_du_c_ur,1,3,0
311,556602.Sarah_s_Key,1,4,0
311,93375.Akira_Vol_6,1,4,0
349,22628.The_Perks_of_Being_a_Wallflower,1,5,0
319,12432220-the-false-prince,1,3,0
393,41219.Possession,1,5,0
229,15757486-zac-and-mia,1,4,0
415,34908.Here_There_Be_Dragons,1,4,0
362,41865.Twilight,1,2,0
309,25711360-escaping-peril,1,3,0
311,10964.Outlander,1,4,0
358,9655178-the-final-hour,1,4,1
308,32940867-the-chemist,1,5,0
366,6388558-the-warlord-wants-forever,1,4,0
270,12996.Othello,1,4,0
310,3228917-outliers,1,5,0
373,18045891-sharp-objects,1,3,0
310,6693.Fantastic_Mr_Fox,1,4,1
310,31196.The_Razor_s_Edge,1,2,1
244,25698.An_Inquiry_into_the_Nature_and_Causes_of_the_Wealth_of_Nations,1,5,0
380,37739.Blubber,1,5,1
419,24806268-lukas,1,4,0
308,24768.Pretties,1,4,0
270,10996342-the-art-of-fielding,1,4,0
427,7070067-lady-isabella-s-scandalous-marriage,1,3,0
349,48855.The_Diary_of_a_Young_Girl,1,4,0
306,6267237-the-van-alen-legacy,1,3,0
388,17802724-the-husband-s-secret,1,5,0
344,32428.Shadow_Fires,1,5,0
423,233667.Firestarter,1,2,0
319,6148028-catching-fire,1,2,0
270,10818853-fifty-shades-of-grey,1,3,0
404,10589.Bag_of_Bones,1,3,0
433,6238846-branded-as-trouble,1,4,0
425,13539044-the-silver-linings-playbook,1,5,0
371,30165203-american-gods,1,5,0
321,6493208-the-immortal-life-of-henrietta-lacks,1,4,0
409,95186.The_Inheritance_of_Loss,1,3,0
319,32669.Clear_and_Present_Danger,1,3,1
364,656.War_and_Peace,1,4,0
308,143534.The_Gift_of_the_Magi,1,5,0
270,22557272-the-girl-on-the-train,1,5,0
319,40961427-1984,1,4,0
339,16638274-star-wars,1,5,1
321,10073.A_Long_Way_Down,1,4,0
375,18122.The_Amber_Spyglass,1,3,0
433,149302.Silverthorn,1,5,0
270,2657.To_Kill_a_Mockingbird,1,5,0
267,78842.Il_Corsaro_Nero,1,5,0
310,4671.The_Great_Gatsby,1,3,1
428,100915.The_Lion_the_Witch_and_the_Wardrobe,1,3,0
346,15818107-orphan-train,1,4,0
364,9833184-the-fiery-heart,1,3,0
410,17332218-words-of-radiance,1,4,0
427,24128.The_Merchant_of_Venice,1,4,0
321,30333938-slammed,1,4,0
230,48757.The_Tao_of_Pooh,1,5,0
436,4214.Life_of_Pi,1,2,0
410,17347634-me-before-you,1,4,0
400,11125.Digital_Fortress,1,4,0
308,10506237-hot-head,1,5,0
321,29056083-harry-potter-and-the-cursed-child,1,4,0
289,11516221-the-scorpion-rules,1,3,0
240,8755776-city-of-lost-souls,1,5,0
321,31685789-room,1,4,0
284,721012.The_Legend_of_Sleepy_Hollow_and_Other_Stories,1,4,0
282,11061588-an-inspector-calls-and-other-plays,1,3,0
417,25877663-babylon-s-ashes,1,4,1
427,359195.Lucifer_Vol_1,1,4,0
379,16031620,1,4,0
342,33230889-the-good-daughter,1,3,1
296,391729.The_Tell_Tale_Heart_and_Other_Writings,1,3,0
321,960.Angels_Demons,1,3,1
303,6916961-although-of-course-you-end-up-becoming-yourself,1,4,0
311,8520610-quiet,1,4,0
349,21671.Mystic_River,1,4,0
386,17378508-blue-lily-lily-blue,1,4,0
388,51496.The_Strange_Case_of_Dr_Jekyll_and_Mr_Hyde,1,5,0
264,277897.Working_for_the_Devil,1,4,0
350,17347389-the-dream-thieves,1,5,0
379,29749107-ahsoka,1,4,0
341,4667024-the-help,1,5,0
308,38709.Holes,1,5,0
310,1.Harry_Potter_and_the_Half_Blood_Prince,1,4,1
299,7937462-the-short-second-life-of-bree-tanner,1,3,0
332,5114.Raise_High_the_Roof_Beam_Carpenters_Seymour,1,5,0
310,9418327-bossypants,1,4,1
311,26074181-the-crown,1,5,0
319,6614960-house-rules,1,3,0
425,34897.The_Dragon_Reborn,1,5,0
341,51901147-the-ballad-of-songbirds-and-snakes,1,4,0
310,22557272-the-girl-on-the-train,1,4,1
355,14009.Owlflight,1,4,0
297,11870085-the-fault-in-our-stars,1,5,0
314,6469165-what-alice-forgot,1,3,0
228,8585924-dangerous,1,4,1
245,19063.The_Book_Thief,1,3,0
406,561456.The_Titan_s_Curse,1,5,0
415,77391.Anne_of_Ingleside,1,3,0
237,73070.It_Had_to_Be_You,1,3,1
312,827.The_Diamond_Age,1,5,0
319,35265200-we-were-eight-years-in-power,1,2,0
308,7869.The_Bourne_Identity,1,4,0
349,10584.Desperation,1,4,1
413,6487308-fallen,1,5,0
297,99245.Nightfall,1,2,0
329,9361589-the-night-circus,1,4,0
396,216363.The_Man_in_the_High_Castle,1,4,0
309,26074181-the-crown,1,3,0
283,9403947-something-like-normal,1,5,0
255,1430.Eleven_Minutes,1,4,1
317,44139418-the-secret-commonwealth,1,4,0
410,36809135-where-the-crawdads-sing,1,5,0
371,13262783-every-day,1,4,0
310,5932.Twenty_Love_Poems_and_a_Song_of_Despair,1,4,0
321,119248.The_Great_Brain_Is_Back,1,3,0
319,17671114-locked,1,4,1
404,7244.The_Poisonwood_Bible,1,5,0
349,15790837-let-s-explore-diabetes-with-owls,1,4,0
362,7260188-mockingjay,1,4,0
325,11870085-the-fault-in-our-stars,1,3,0
348,34921573-lost-connections,1,5,0
297,25883848-the-hating-game,1,4,0
321,747061.Book_of_Mormon_Doctrine_and_Covenants_Pearl_of_Great_Price,1,4,0
436,391729.The_Tell_Tale_Heart_and_Other_Writings,1,3,0
382,24780.The_Book_of_Three,1,5,0
319,40961427-1984,1,2,0
284,12401556-the-age-of-miracles,1,3,0
273,3263607-the-fellowship-of-the-ring,1,5,0
349,12962700-the-reverend-s-wife,1,5,0
436,395182.Lucky_Jim,1,3,0
288,31862.Discourse_on_Method_and_Meditations_on_First_Philosophy,1,5,0
355,10818853-fifty-shades-of-grey,1,4,0
308,27064401-play-bigger,1,5,0
343,24583.The_Adventures_of_Tom_Sawyer,1,5,0
410,7094569-feed,1,4,0
268,76620.Watership_Down,1,5,0
255,19288043-gone-girl,1,5,0
427,107776.Ransom,1,4,0
310,18879990-more-than-him,1,4,1
363,32542.A_Time_to_Kill,1,4,1
343,76865.Good_to_Great,1,5,0
302,17061.Coraline,1,3,0
388,41681.The_Jungle,1,2,0
310,43015.A_Long_Way_Gone,1,4,1
323,191139.Oh_the_Places_You_ll_Go_,1,4,0
435,22738563-we-should-all-be-feminists,1,3,0
364,77013.As_I_Lay_Dying,1,2,1
416,7896527-throne-of-glass,1,3,0
362,179335.Artemisia,1,4,0
362,13335037-divergent,1,4,0
376,53625.Four_Blind_Mice,1,4,0
399,15881.Harry_Potter_and_the_Chamber_of_Secrets,1,3,1
310,15727340-lucy-in-the-sky,1,2,1
395,16177805-delirium-stories,1,4,0
291,50196744-know-my-name,1,3,0
384,6542645-fantasy-in-death,1,2,0
263,76620.Watership_Down,1,3,0
270,18045891-sharp-objects,1,4,0
336,2165.The_Old_Man_and_the_Sea,1,3,0
310,41057294-normal-people,1,3,1
270,256683.City_of_Bones,1,3,0
436,40940157-swamplandia,1,3,0
273,34840184-the-perfect-couple,1,5,0
364,1934.Little_Women,1,3,1
309,32487617-beneath-a-scarlet-sky,1,3,0
273,17724774-shadow-of-the-queen,1,4,0
310,21853663-martin-marten,1,4,1
297,3.Harry_Potter_and_the_Sorcerer_s_Stone,1,4,0
233,15813668-fifth-grave-past-the-light,1,3,0
371,11870085-the-fault-in-our-stars,1,1,1
310,13496.A_Game_of_Thrones,1,3,1
255,40961427-1984,1,4,0
247,21704.The_Black_Dahlia,1,3,0
349,25200.Silence,1,3,0
393,10336420-pegasus-and-the-fight-for-olympus,1,3,0
273,9961796-lola-and-the-boy-next-door,1,4,0
391,18736925-capital-in-the-twenty-first-century,1,2,0
243,6562.Creature,1,5,1
